local_file	thread_page	forum_image_url	original_data_url
newbies-v65-sabre-211.jpg	page-5	https://proxy.imagearchive.com/8db/8db17a3738c65e0656834c22854bc00d.jpg	http://i.imgur.com/a1ijA3F.jpg
newbies-v65-sabre-212.jpg	page-5	https://proxy.imagearchive.com/d3e/d3efe688fe4215fd3a357787e56a1378.jpg	http://i.imgur.com/P5w09uv.jpg
newbies-v65-sabre-213.jpg	page-5	https://proxy.imagearchive.com/cfd/cfd4852518b696cd3dccb4b6000ce56f.jpg	http://i.imgur.com/S3NdG5f.jpg
newbies-v65-sabre-214.jpg	page-5	https://proxy.imagearchive.com/1f6/1f63c6c9fc5581344cfa95966bec2a10.jpg	http://i.imgur.com/sV5CIIj.jpg
newbies-v65-sabre-215.jpg	page-5	https://proxy.imagearchive.com/177/17725fbac15fce852b5adb28a50e9e0f.jpg	http://i.imgur.com/qDsvxia.jpg
newbies-v65-sabre-216.jpg	page-5	https://proxy.imagearchive.com/bbc/bbc2f3649cfb830fdeb49b67fabcdc82.jpg	http://i.imgur.com/uhFZZWv.jpg
newbies-v65-sabre-217.jpg	page-5	https://proxy.imagearchive.com/d67/d6774a571026aff1014cdbbeb158b28c.jpg	http://i.imgur.com/zp6U4yb.jpg
newbies-v65-sabre-218.jpg	page-5	https://proxy.imagearchive.com/748/74847d2d0cfe49800321c729a98ebd1d.jpg	http://i.imgur.com/dQh7OZf.jpg
newbies-v65-sabre-219.jpg	page-5	https://proxy.imagearchive.com/869/86931764664f5adbde40351aaff76f4a.jpg	http://i.imgur.com/l67MW3g.jpg
newbies-v65-sabre-220.jpg	page-5	https://proxy.imagearchive.com/323/323697175a0637374436bf5060df7b2d.jpg	http://i.imgur.com/4aW2OxJ.jpg
newbies-v65-sabre-221.jpg	page-5	https://proxy.imagearchive.com/e83/e832412585f611bb2745b9aead50b723.jpg	http://i.imgur.com/5SahXUT.jpg
newbies-v65-sabre-222.jpg	page-5	https://proxy.imagearchive.com/96c/96c60481ff7c2e83e7939bfc3a5f51dc.jpg	http://i.imgur.com/rnanYau.jpg
newbies-v65-sabre-223.jpg	page-5	https://proxy.imagearchive.com/ced/ced3a7149d24e899b86dff1adc8ef5d0.jpg	http://i.imgur.com/OIQEXaK.jpg
newbies-v65-sabre-224.jpg	page-5	https://proxy.imagearchive.com/ae0/ae047142e0375f7f6c5140723d8f591d.jpg	http://i.imgur.com/YxWGDyp.jpg
newbies-v65-sabre-225.jpg	page-5	https://proxy.imagearchive.com/172/1727d5811cc37f84910a1c6f7c5040d3.jpg	http://i.imgur.com/LPnlXhQ.jpg
newbies-v65-sabre-226.jpg	page-5	https://proxy.imagearchive.com/305/305731ea6883e4752fbc4e449b696f09.jpg	http://i.imgur.com/hRfxjIZ.jpg
newbies-v65-sabre-227.jpg	page-5	https://proxy.imagearchive.com/0c4/0c47de2d7c5e1543ae68a5e4e2ec78a9.jpg	http://i.imgur.com/ogcrs2N.jpg
newbies-v65-sabre-228.jpg	page-5	https://proxy.imagearchive.com/3d5/3d596b18809ec5ad1c890571d2fd1e2f.jpg	http://i.imgur.com/9OSULkp.jpg
newbies-v65-sabre-229.jpg	page-5	https://proxy.imagearchive.com/e5b/e5b7217a4ecdccfcb179c6b8447815ca.jpg	http://i.imgur.com/QpZRqGv.jpg
newbies-v65-sabre-230.jpg	page-5	https://proxy.imagearchive.com/799/7990832e4071df44874b39f2a34c9ea9.jpg	http://i.imgur.com/cCiLIBH.jpg
newbies-v65-sabre-231.jpg	page-5	https://proxy.imagearchive.com/fec/fec93ac99ccca89613efe1db6cc251fd.jpg	http://i.imgur.com/vcnZ0Oi.jpg
newbies-v65-sabre-232.jpg	page-5	https://proxy.imagearchive.com/476/47633f49a1430bd0e346257777798337.jpg	http://i.imgur.com/qnQmpBX.jpg
newbies-v65-sabre-233.jpg	page-5	https://proxy.imagearchive.com/869/869689a67d027d61f01b957942cf0f7b.jpg	http://i.imgur.com/uExgWAc.jpg
newbies-v65-sabre-234.jpg	page-5	https://proxy.imagearchive.com/b4b/b4bd432283029ba4ffd978a2e4e18d95.jpg	http://i.imgur.com/bFwKrBP.jpg
newbies-v65-sabre-235.jpg	page-5	https://proxy.imagearchive.com/089/089507a5f2ea0df3787fad239cbe1e7f.jpg	http://i.imgur.com/ZcaGT1g.jpg
newbies-v65-sabre-236.jpg	page-5	https://proxy.imagearchive.com/9d3/9d37fd1a08e14db67ff8457d9640d4f8.jpg	http://i.imgur.com/GbAmxsm.jpg
newbies-v65-sabre-237.jpg	page-6	https://proxy.imagearchive.com/09a/09aa5d6ee38daf2216d624e3e0c363c0.jpg	http://i.imgur.com/u2XJnb1.jpg
newbies-v65-sabre-238.jpg	page-6	https://proxy.imagearchive.com/f94/f94e466309d04ff177f2767087f3f162.jpg	http://i.imgur.com/a9Xbhxf.jpg
newbies-v65-sabre-239.jpg	page-6	https://proxy.imagearchive.com/2b6/2b66b2102f377a4eb61cac6350d339ac.jpg	http://i.imgur.com/EwIHXVc.jpg
newbies-v65-sabre-240.jpg	page-6	https://proxy.imagearchive.com/889/889090bbca82e5bbce6681ae4b5055f3.jpg	http://i.imgur.com/EF6Sddi.jpg
newbies-v65-sabre-241.jpg	page-6	https://proxy.imagearchive.com/384/384674736292eaa0cc39f10b66ea9c23.jpg	http://i.imgur.com/b8dlWpq.jpg
newbies-v65-sabre-242.jpg	page-6	https://proxy.imagearchive.com/ae7/ae7f6840d74b7ecceb7f162725a7c1aa.jpg	http://i.imgur.com/RssexWu.jpg
newbies-v65-sabre-243.jpg	page-6	https://proxy.imagearchive.com/d84/d847d0c666c2c732a8339d1fedda7358.jpg	http://i.imgur.com/inrbSsd.jpg
newbies-v65-sabre-244.jpg	page-6	https://proxy.imagearchive.com/c9b/c9bf057dab04692b98cd1a67dc10c2f0.jpg	http://i.imgur.com/ddOAuId.jpg
newbies-v65-sabre-245.jpg	page-6	https://proxy.imagearchive.com/e1f/e1fd0112e60109d4c3f73ec98fb543a0.jpg	http://i.imgur.com/yv2D0Qk.jpg
newbies-v65-sabre-246.jpg	page-6	https://proxy.imagearchive.com/89c/89c5f117c6129cd0e1cd3c7b5e942994.jpg	http://i.imgur.com/jvRJAQo.jpg
newbies-v65-sabre-247.jpg	page-6	https://proxy.imagearchive.com/09f/09fc90adbcda2c99fae53fd02c0a70ba.jpg	http://i.imgur.com/T7XLIPc.jpg
newbies-v65-sabre-248.jpg	page-6	https://proxy.imagearchive.com/8ad/8ad82e483d6709ac53e010146c7e851d.jpg	http://i.imgur.com/iR4doHK.jpg
newbies-v65-sabre-249.jpg	page-6	https://proxy.imagearchive.com/8ea/8ea1894ee138fca2fc3acf68ecc63f4c.jpg	http://i.imgur.com/e89Fkq9.jpg
newbies-v65-sabre-250.jpg	page-6	https://proxy.imagearchive.com/8ad/8ad741c4a8e55ab6c286da33bd9c43a6.jpg	http://i.imgur.com/isX6t0C.jpg
newbies-v65-sabre-251.jpg	page-6	https://proxy.imagearchive.com/152/15281c1549ff2857f3166d6b8cc55125.jpg	http://i.imgur.com/UKRJaHk.jpg
newbies-v65-sabre-252.jpg	page-6	https://proxy.imagearchive.com/801/801b0b20961c4f2b0c52ee85c418d0ad.jpg	http://i.imgur.com/hyEGMoq.jpg
newbies-v65-sabre-253.jpg	page-6	https://proxy.imagearchive.com/1d7/1d78f7e5db9a0fdf5e86ff74c51b35a8.jpg	http://i.imgur.com/xQFrwJB.jpg
newbies-v65-sabre-254.jpg	page-6	https://proxy.imagearchive.com/1a7/1a7d8788c29468f86369e4944c95f9aa.jpg	http://i.imgur.com/ww3WtLu.jpg
newbies-v65-sabre-255.jpg	page-6	https://proxy.imagearchive.com/963/96367845b5063ed316005faae0bb0ee0.jpg	http://i.imgur.com/WlkGGU9.jpg
newbies-v65-sabre-256.jpg	page-6	https://proxy.imagearchive.com/6ec/6ec04878df607db8daa90f0eb9e7f2df.jpg	http://i.imgur.com/UupbU41.jpg
newbies-v65-sabre-257.jpg	page-6	https://proxy.imagearchive.com/fb9/fb9e10002ce7c4b29186cea3cb53d1fa.jpg	http://i.imgur.com/b8c5bgi.jpg
newbies-v65-sabre-258.jpg	page-6	https://proxy.imagearchive.com/2cb/2cb0aa6acfb51aec02d58b4b97de90d6.jpg	http://i.imgur.com/7UHOHjD.jpg
newbies-v65-sabre-259.jpg	page-6	https://proxy.imagearchive.com/c82/c820121f363ee273a9134189441cdf25.jpg	http://i.imgur.com/RyjXT8Z.jpg
newbies-v65-sabre-260.jpg	page-6	https://proxy.imagearchive.com/062/0629ab1453beb02b90c4f32a98937ce1.jpg	http://i.imgur.com/UBCTAYM.jpg
newbies-v65-sabre-261.jpg	page-6	https://proxy.imagearchive.com/7da/7da09e950e91d2aa555febc7fae7c010.jpg	http://i.imgur.com/eHyVAyp.jpg
newbies-v65-sabre-262.jpg	page-6	https://proxy.imagearchive.com/0ca/0ca05571053bbb80262d208eadec8083.jpg	http://i.imgur.com/XYwQTxi.jpg
newbies-v65-sabre-263.jpg	page-6	https://proxy.imagearchive.com/5f1/5f1b58c607550f969f61a922104c0f78.jpg	http://i.imgur.com/1VXPDaG.jpg
newbies-v65-sabre-264.jpg	page-6	https://proxy.imagearchive.com/2b3/2b3b8270cd259a72ec8a77d90d2f57db.jpg	http://i.imgur.com/TKjYzvY.jpg
newbies-v65-sabre-265.jpg	page-6	https://proxy.imagearchive.com/e9b/e9bc0f97535baca685a08f49f086c1a4.jpg	http://i.imgur.com/B4kJURt.jpg
newbies-v65-sabre-266.jpg	page-6	https://proxy.imagearchive.com/8e7/8e78b1ebf4ed345650c5db482743df08.jpg	http://i.imgur.com/GBU59Ga.jpg
newbies-v65-sabre-267.jpg	page-6	https://proxy.imagearchive.com/d3a/d3ae38b4bbf4b8acb21d603490ef144b.jpg	http://i.imgur.com/urRyZHZ.jpg
newbies-v65-sabre-268.jpg	page-6	https://proxy.imagearchive.com/344/34403d57e1b2780063eabf74a17361a3.jpg	http://i.imgur.com/PYedOXZ.jpg
newbies-v65-sabre-269.jpg	page-6	https://proxy.imagearchive.com/36b/36b117d43b85d9d608a2a310e5f6790f.jpg	http://i.imgur.com/QTeoNh0.jpg
newbies-v65-sabre-270.jpg	page-6	https://proxy.imagearchive.com/7d0/7d00610ea4f7522d47962fa3f3c019ee.jpg	http://i.imgur.com/19aqTNE.jpg
newbies-v65-sabre-271.jpg	page-6	https://proxy.imagearchive.com/cbb/cbb9a9e1b3811a2c0f10c525bd163864.jpg	http://i.imgur.com/V6yPOsU.jpg
newbies-v65-sabre-272.jpg	page-6	https://proxy.imagearchive.com/af3/af3ef9d90d3008d97a0aa23ea3d4eb70.jpg	http://i.imgur.com/tXiHzWy.jpg
newbies-v65-sabre-273.jpg	page-6	https://proxy.imagearchive.com/338/338b286d6d18771e4dde76456f05e1fd.jpg	http://i.imgur.com/6xB1O2M.jpg
newbies-v65-sabre-274.jpg	page-6	https://proxy.imagearchive.com/04b/04b14b3db134636646a5efe9a9339c94.jpg	http://i.imgur.com/AOdIeQS.jpg
newbies-v65-sabre-275.jpg	page-6	https://proxy.imagearchive.com/aa6/aa62498e251740c935425a14bbdfad73.jpg	http://i.imgur.com/6yAAQJN.jpg
newbies-v65-sabre-276.jpg	page-6	https://proxy.imagearchive.com/25c/25c03f0dc9e3c9326745d67239e719bc.jpg	http://i.imgur.com/o6s3FvO.jpg
newbies-v65-sabre-277.jpg	page-6	https://proxy.imagearchive.com/944/944ba56939fb42fa47f48aab9e8caa02.jpg	http://i.imgur.com/Xkf2kOn.jpg
newbies-v65-sabre-278.jpg	page-6	https://proxy.imagearchive.com/b87/b87448b97a0dda6b5326502d9164959a.jpg	http://i.imgur.com/h4DusdH.jpg
newbies-v65-sabre-279.jpg	page-6	https://proxy.imagearchive.com/822/822e3a4bc9449bcb0f964d3890523089.jpg	http://i.imgur.com/olbxaQK.jpg
newbies-v65-sabre-280.jpg	page-6	https://proxy.imagearchive.com/000/0002535e1112d8c1543d5736a8d0e94f.jpg	http://i.imgur.com/O98pb3P.jpg
newbies-v65-sabre-281.jpg	page-6	https://proxy.imagearchive.com/ae2/ae2c1c8600df248ef5c3e2a81b3f8993.jpg	http://i.imgur.com/QC8tf5S.jpg
newbies-v65-sabre-282.jpg	page-6	https://proxy.imagearchive.com/402/402538490562aabcf08a4188e9d0dd81.jpg	http://i.imgur.com/tK9gU1W.jpg
newbies-v65-sabre-283.jpg	page-6	https://proxy.imagearchive.com/b0e/b0edf7296fc23ca71211fd2845ca47b2.jpg	http://i.imgur.com/esq6eH3.jpg
newbies-v65-sabre-284.jpg	page-6	https://proxy.imagearchive.com/2aa/2aa2ead294932ed9fc5376bc05892ec3.jpg	http://i.imgur.com/yW4i8G2.jpg
newbies-v65-sabre-285.jpg	page-6	https://proxy.imagearchive.com/c5e/c5ed45de8e90148d08b44dbe8c76420a.jpg	http://i.imgur.com/XoZhmXE.jpg
newbies-v65-sabre-286.jpg	page-6	https://proxy.imagearchive.com/778/778961db7a1a9895851a3dcac73b6fd4.jpg	http://i.imgur.com/WIwX93Z.jpg
newbies-v65-sabre-287.jpg	page-6	https://proxy.imagearchive.com/769/769231a2a9bdedc2a62895f2879b2465.jpg	http://i.imgur.com/cTjX9eS.jpg
newbies-v65-sabre-288.jpg	page-6	https://proxy.imagearchive.com/b6e/b6e0300e2b4b095cb7073b8fb82eb9a5.jpg	http://i.imgur.com/ZSIIdfo.jpg
newbies-v65-sabre-289.jpg	page-6	https://proxy.imagearchive.com/20c/20c9d1113f124290b42f1e76a90bd224.jpg	http://i.imgur.com/46e22ek.jpg
newbies-v65-sabre-290.jpg	page-6	https://proxy.imagearchive.com/f9a/f9af0866802ef28e33368d37eee4391a.jpg	http://i.imgur.com/FRdi5GL.jpg
newbies-v65-sabre-291.jpg	page-6	https://proxy.imagearchive.com/e98/e98e7eb1b2ab37c4be6785da17ea90d3.jpg	http://i.imgur.com/wLfprP4.jpg
newbies-v65-sabre-292.jpg	page-6	https://proxy.imagearchive.com/76b/76bb6b17a7ec0ded10a029bf9633be6c.jpg	http://i.imgur.com/HWDUMBu.jpg
newbies-v65-sabre-293.jpg	page-6	https://proxy.imagearchive.com/e5c/e5c9c91dacd6a277435b1f6605cbf37e.jpg	http://i.imgur.com/4QfSmN8.jpg
newbies-v65-sabre-294.jpg	page-6	https://proxy.imagearchive.com/883/88348aba1b09b5a7e21f98d61ed9da36.jpg	http://i.imgur.com/yNFD6Ph.jpg
newbies-v65-sabre-295.jpg	page-6	https://proxy.imagearchive.com/c29/c293f95f3b76440f231f6311fd508a36.jpg	http://i.imgur.com/x0DQvu2.jpg
newbies-v65-sabre-296.jpg	page-6	https://proxy.imagearchive.com/2da/2da5f314edc9d7fbd9fe57f3b4abea7c.jpg	http://i.imgur.com/lonacPY.jpg
newbies-v65-sabre-297.jpg	page-6	https://proxy.imagearchive.com/10d/10d18b72c8491b5c46204f2655fc95dc.jpg	http://i.imgur.com/niQp2N6.jpg
newbies-v65-sabre-298.jpg	page-6	https://proxy.imagearchive.com/892/892e7c619e67b8a5244bdbcd5727900a.jpg	http://i.imgur.com/QIScDat.jpg
newbies-v65-sabre-299.jpg	page-6	https://proxy.imagearchive.com/196/196924fc17a89480a4fa7035875d1695.jpg	http://i.imgur.com/QCyCxzE.jpg
newbies-v65-sabre-300.jpg	page-6	https://proxy.imagearchive.com/666/66641c289a4285b31eafc91e29140942.jpg	http://i.imgur.com/erDrBCT.jpg
newbies-v65-sabre-301.jpg	page-6	https://proxy.imagearchive.com/ffe/ffe4e8d5d72e99dae8c266c1c795a68b.jpg	http://i.imgur.com/Ohddj0W.jpg
newbies-v65-sabre-302.jpg	page-6	https://proxy.imagearchive.com/c96/c9692c977a66fdc901bf2952c1d2aeaa.jpg	http://i.imgur.com/Ra7tFYs.jpg
newbies-v65-sabre-303.jpg	page-6	https://proxy.imagearchive.com/732/73252883aec99b2204fbdb6cde2e1833.jpg	http://i.imgur.com/gpmjUNd.jpg
newbies-v65-sabre-304.jpg	page-6	https://proxy.imagearchive.com/c89/c89b016d8579b91258831bf7daa1a3e9.jpg	http://i.imgur.com/QTTwzsq.jpg
newbies-v65-sabre-305.jpg	page-6	https://proxy.imagearchive.com/cf1/cf14be488d9fb1fb9bf0915d02317a7e.jpg	http://i.imgur.com/nrDKEQo.jpg
newbies-v65-sabre-306.jpg	page-6	https://proxy.imagearchive.com/d4d/d4db1d7abe66542c4ec810cc81038b10.jpg	http://i.imgur.com/WxrzNva.jpg
newbies-v65-sabre-307.jpg	page-6	https://proxy.imagearchive.com/958/958a02599a0a3eb0d346d91d00a6ffa3.jpg	http://i.imgur.com/DMCdy2i.jpg
newbies-v65-sabre-308.jpg	page-6	https://proxy.imagearchive.com/fb2/fb2c2914b01c1b88fb57037636850cda.jpg	http://i.imgur.com/Eoe20xV.jpg
newbies-v65-sabre-309.jpg	page-6	https://proxy.imagearchive.com/e7c/e7c8a93d079543b67a82854c452e755e.jpg	http://i.imgur.com/KaGMuHb.jpg
newbies-v65-sabre-310.jpg	page-6	https://proxy.imagearchive.com/92e/92e814f62aae2ee5cdaf13557e09e484.jpg	http://i.imgur.com/Uuf3Rn7.jpg
newbies-v65-sabre-311.jpg	page-6	https://proxy.imagearchive.com/fed/fed24e31120755182fdc69ca2c4953fd.jpg	http://i.imgur.com/HrttvTg.jpg
newbies-v65-sabre-312.jpg	page-6	https://proxy.imagearchive.com/5e7/5e7e995c4b48938c4113ecf57c581c53.jpg	http://i.imgur.com/5hmVMDm.jpg
newbies-v65-sabre-313.jpg	page-6	https://proxy.imagearchive.com/ffb/ffb91e4aab1bd12eb6a6b02fd70ed327.jpg	http://i.imgur.com/xLWKxvV.jpg
newbies-v65-sabre-314.jpg	page-6	https://proxy.imagearchive.com/3ed/3edfa3ab7b8ac75fc8576d84f54d0cd4.jpg	http://i.imgur.com/p0SYB4N.jpg
newbies-v65-sabre-315.jpg	page-6	https://proxy.imagearchive.com/e36/e36dcf80caf0e87833b5166610b1aa7a.jpg	http://i.imgur.com/YvgUaSv.jpg
newbies-v65-sabre-316.jpg	page-6	https://proxy.imagearchive.com/5cf/5cf16343fb6b3c77be98c6c3c9072a49.jpg	http://i.imgur.com/VRMbNlc.jpg
newbies-v65-sabre-317.jpg	page-7	https://proxy.imagearchive.com/5fe/5feff8dae6e1c540c87f967bf2ed68ca.jpg	http://i.imgur.com/xCJ57sw.jpg
newbies-v65-sabre-318.jpg	page-7	https://proxy.imagearchive.com/cd3/cd36e56c1d2e86c965ddc2affccff2bd.jpg	http://i.imgur.com/J9kQkrF.jpg
newbies-v65-sabre-319.jpg	page-7	https://proxy.imagearchive.com/0d1/0d141b87c00647e4fe739ee65490b83c.jpg	http://i.imgur.com/OCHLc9W.jpg
newbies-v65-sabre-320.jpg	page-7	https://proxy.imagearchive.com/ce9/ce94e9d3272a0f3d7e93104daeef8cac.jpg	http://i.imgur.com/Kk96L5i.jpg
newbies-v65-sabre-321.jpg	page-7	https://proxy.imagearchive.com/9a1/9a1d3191e65da2d5c1e591b690faed96.jpg	http://i.imgur.com/uAHakTT.jpg
newbies-v65-sabre-322.jpg	page-7	https://proxy.imagearchive.com/8df/8df750d57ceefe39174233f3ba6f2ed0.jpg	http://i.imgur.com/xcwyYFu.jpg
newbies-v65-sabre-323.jpg	page-7	https://proxy.imagearchive.com/226/226e5568ccf2f9512f8bc023f5bb6c3e.jpg	http://i.imgur.com/CSDV1BY.jpg
newbies-v65-sabre-324.jpg	page-7	https://proxy.imagearchive.com/843/843b34a24fb22e25619569dfaaea5ba8.jpg	http://i.imgur.com/tvB1UEC.jpg
newbies-v65-sabre-325.jpg	page-7	https://proxy.imagearchive.com/54a/54a644abd0a7c48441c2b92ab3d41da8.jpg	http://i.imgur.com/Kyj6wou.jpg
newbies-v65-sabre-326.jpg	page-7	https://proxy.imagearchive.com/355/355587342ed134762457e1fb431e1c25.jpg	http://i.imgur.com/Z1SJNL5.jpg
newbies-v65-sabre-327.jpg	page-7	https://proxy.imagearchive.com/492/492f4f05d0aa7a7c9ff1175f15d3b92f.jpg	http://i.imgur.com/9QBODhF.jpg
newbies-v65-sabre-328.jpg	page-7	https://proxy.imagearchive.com/a51/a51bf62d5220fe2cb164000bba30ed44.jpg	http://i.imgur.com/EqQJscu.jpg
newbies-v65-sabre-329.jpg	page-7	https://proxy.imagearchive.com/1ed/1ed0bfae1ef2bfdf2746ce07f9261935.jpg	http://i.imgur.com/MJBWGFD.jpg
newbies-v65-sabre-330.jpg	page-7	https://proxy.imagearchive.com/3a5/3a59a5f88f1072bc2eec069aa5c0bd68.jpg	http://i.imgur.com/pEnvLS6.jpg
newbies-v65-sabre-331.jpg	page-7	https://proxy.imagearchive.com/2f1/2f12fc931d05f845b3a40d9f7e1bd7c4.jpg	http://i.imgur.com/c4eTSly.jpg
newbies-v65-sabre-332.jpg	page-7	https://proxy.imagearchive.com/be7/be75cd07d0cc7508d682fa791dae74d1.jpg	http://i.imgur.com/7K8pzd1.jpg
newbies-v65-sabre-333.jpg	page-7	https://proxy.imagearchive.com/26d/26d38b5ca0e7cd2b5b38421d8d172cfc.jpg	http://i.imgur.com/J2JKoT9.jpg
newbies-v65-sabre-334.jpg	page-7	https://proxy.imagearchive.com/cb4/cb45174ff16ec7b32f39d68146c1b728.jpg	http://i.imgur.com/eAezGNr.jpg
newbies-v65-sabre-335.jpg	page-7	https://proxy.imagearchive.com/189/189f5050436d2959e3b402e5b7bafc07.jpg	http://i.imgur.com/gtpVzfi.jpg
newbies-v65-sabre-336.jpg	page-7	https://proxy.imagearchive.com/c6b/c6b4411c9fc22c96d7447c625e123a42.jpg	http://i.imgur.com/UcEfCeg.jpg
newbies-v65-sabre-337.jpg	page-7	https://proxy.imagearchive.com/81d/81dd70c99944036831dfb84fcb4d46cb.jpg	http://i.imgur.com/So9FlWx.jpg
newbies-v65-sabre-338.jpg	page-7	https://proxy.imagearchive.com/7d8/7d82baf40b2bc07962cf45ad53f2059b.jpg	http://i.imgur.com/vHNXdLX.jpg
newbies-v65-sabre-339.jpg	page-7	https://proxy.imagearchive.com/3c9/3c9de9421d1d52b511e02355e46bdcd0.jpg	http://i.imgur.com/mElq0VQ.jpg
newbies-v65-sabre-340.jpg	page-7	https://proxy.imagearchive.com/a92/a9232cb12bb77654f5fe0fb3a666c648.jpg	http://i.imgur.com/YcpAacy.jpg
newbies-v65-sabre-341.jpg	page-7	https://proxy.imagearchive.com/36c/36c5a4017727592bb6bcf2ca8821d61d.jpg	http://i.imgur.com/OO03g9A.jpg
newbies-v65-sabre-342.jpg	page-7	https://proxy.imagearchive.com/9ba/9ba65b0926ab2cf91b23da28f3c384a2.jpg	http://i.imgur.com/ziHrvgu.jpg
newbies-v65-sabre-343.jpg	page-7	https://proxy.imagearchive.com/dd2/dd233399c09c35e8e8b30f7f6003de61.jpg	http://i.imgur.com/nROOKcB.jpg
newbies-v65-sabre-344.jpg	page-7	https://proxy.imagearchive.com/def/defd5dfa45d57b3dbbc222a000499066.jpg	http://i.imgur.com/PAalSD7.jpg
newbies-v65-sabre-345.jpg	page-7	https://proxy.imagearchive.com/d69/d69c2d6919cedc2e87f613eb1002f90d.jpg	http://i.imgur.com/LKVghYQ.jpg
newbies-v65-sabre-346.jpg	page-7	https://proxy.imagearchive.com/52d/52df328cd99e058e6c4d48894a4edd0d.jpg	http://i.imgur.com/sG8cw01.jpg
newbies-v65-sabre-347.jpg	page-7	https://proxy.imagearchive.com/3a0/3a0ea867285484a3d0af83d7cba1089b.jpg	http://i.imgur.com/LNaVhrr.jpg
newbies-v65-sabre-348.jpg	page-7	https://proxy.imagearchive.com/876/87642852234058a8d3a0793b5fdb23ce.jpg	http://i.imgur.com/93r4SaV.jpg
newbies-v65-sabre-349.jpg	page-7	https://proxy.imagearchive.com/773/7730d9bc74aec584b02a61cbeb332989.jpg	http://i.imgur.com/bkMAzxP.jpg
newbies-v65-sabre-350.jpg	page-7	https://proxy.imagearchive.com/846/84615af103df7431a235bc75e8b89483.jpg	http://i.imgur.com/xuf1cJE.jpg
newbies-v65-sabre-351.jpg	page-7	https://proxy.imagearchive.com/683/683c909a1759317f8fc1a2924aa2d3ee.jpg	http://i.imgur.com/F9zA89g.jpg
newbies-v65-sabre-352.jpg	page-7	https://proxy.imagearchive.com/8ad/8ad101c1e05e5cd69a01a4bd271fe219.jpg	http://i.imgur.com/TxsnLZS.jpg
newbies-v65-sabre-353.jpg	page-7	https://proxy.imagearchive.com/39c/39c925a19cb9ffcc80d299cdcccba9bf.jpg	http://i.imgur.com/4nF89en.jpg
newbies-v65-sabre-354.jpg	page-7	https://proxy.imagearchive.com/49d/49db3c33169c44498567db72ee37b0a8.jpg	http://i.imgur.com/dGtFSCd.jpg
newbies-v65-sabre-355.jpg	page-7	https://proxy.imagearchive.com/abc/abca1d470938e5abee53241bad9b9584.jpg	http://i.imgur.com/DHcXmwF.jpg
newbies-v65-sabre-356.jpg	page-7	https://proxy.imagearchive.com/a96/a964315970315de400582bd81744113c.jpg	http://i.imgur.com/rr0zc7X.jpg
newbies-v65-sabre-357.jpg	page-7	https://proxy.imagearchive.com/0eb/0eb94c128a28af29479a31423bcdeb0a.jpg	http://i.imgur.com/eYTsymc.jpg
newbies-v65-sabre-358.jpg	page-7	https://proxy.imagearchive.com/6a4/6a4ee5ae6830a327e4857c8dc70535ee.jpg	http://i.imgur.com/z2g818Y.jpg
newbies-v65-sabre-359.jpg	page-7	https://proxy.imagearchive.com/c31/c31313023b7b5d017a6dd177e208bcfe.jpg	http://i.imgur.com/TxRGyAU.jpg
newbies-v65-sabre-360.jpg	page-7	https://proxy.imagearchive.com/296/296bdb4618a54ab3462d4422826564c8.jpg	http://i.imgur.com/QpbigaC.jpg
newbies-v65-sabre-361.jpg	page-7	https://proxy.imagearchive.com/bc1/bc120fb1fead9c9e161be3a7052fa596.jpg	http://i.imgur.com/1zGowR1.jpg
newbies-v65-sabre-362.jpg	page-7	https://proxy.imagearchive.com/47d/47dc3172e66edaa7a0666b18e0bf86ad.jpg	http://i.imgur.com/J2F1M9h.jpg
newbies-v65-sabre-363.jpg	page-7	https://proxy.imagearchive.com/4cf/4cf3a3a3017bf8a7bab6b30617f520bc.jpg	http://i.imgur.com/prJHOHs.jpg
newbies-v65-sabre-364.jpg	page-7	https://proxy.imagearchive.com/762/762ac5392ef25d9bf44e2de102a29902.jpg	http://i.imgur.com/SfASxYj.jpg
newbies-v65-sabre-365.jpg	page-7	https://proxy.imagearchive.com/c79/c79671fc16dd239d33f57d5a6da9ebeb.jpg	http://i.imgur.com/x6OrDAn.jpg
newbies-v65-sabre-366.jpg	page-7	https://proxy.imagearchive.com/38f/38f1b3902fb0ed1cc86bb492591f27c4.jpg	http://i.imgur.com/Bebz6j5.jpg
newbies-v65-sabre-367.jpg	page-7	https://proxy.imagearchive.com/4ec/4eca61de0d3d4994193ea9d449d70823.jpg	http://i.imgur.com/aWv0KQj.jpg
newbies-v65-sabre-368.jpg	page-7	https://proxy.imagearchive.com/22b/22bd087ec90ac22f8292415eb318bf9c.jpg	http://i.imgur.com/ZGn496P.jpg
newbies-v65-sabre-369.jpg	page-8	https://proxy.imagearchive.com/d7e/d7e5ef46854f7679ff210433089f67fe.jpg	http://i.imgur.com/g79hAjw.jpg
newbies-v65-sabre-370.jpg	page-8	https://proxy.imagearchive.com/c41/c412d081edd85e52dea068f17060abdd.jpg	http://i.imgur.com/64Q9c7l.jpg
newbies-v65-sabre-371.jpg	page-8	https://proxy.imagearchive.com/160/160c2aaa0684da06dc686e2d30bc4ae8.jpg	http://i.imgur.com/GlDJXQt.jpg
newbies-v65-sabre-372.jpg	page-8	https://proxy.imagearchive.com/624/624931bfb80fd70fcf327ba01f622428.jpg	http://i.imgur.com/DBKFKRC.jpg
